MESSAGEDATE,"station_name","wl_radar","wl_radar_QC","water_sea_level","water_sea_level_QC",lat,lon
"2024-11-29 00:10:00",TOROBULU,"1.75859",1,"1.743",1,"-4.44595","122.4563"
"2024-11-29 00:00:00",TOROBULU,"1.69959",1,"1.682",1,"-4.44595","122.4563"
"2024-11-28 23:50:00",TOROBULU,"1.64159",1,"1.623",1,"-4.44595","122.4563"
"2024-11-28 23:40:00",TOROBULU,"1.59159",1,"1.572",1,"-4.44595","122.4563"
"2024-11-28 23:30:00",TOROBULU,"1.54159",1,"1.522",1,"-4.44595","122.4563"
"2024-11-28 23:20:00",TOROBULU,"1.49959",1,"1.48",1,"-4.44595","122.4563"
"2024-11-28 23:10:00",TOROBULU,"1.44859",1,"1.429",1,"-4.44595","122.4563"
"2024-11-28 23:00:00",TOROBULU,"1.42159",1,"1.401",1,"-4.44595","122.4563"
"2024-11-28 22:50:00",TOROBULU,"1.39359",1,"1.373",1,"-4.44595","122.4563"
"2024-11-28 22:40:00",TOROBULU,"1.37759",1,"1.357",1,"-4.44595","122.4563"
"2024-11-28 22:30:00",TOROBULU,"1.36459",1,"1.343",1,"-4.44595","122.4563"
"2024-11-28 22:20:00",TOROBULU,"1.35059",1,"1.329",1,"-4.44595","122.4563"
"2024-11-28 22:10:00",TOROBULU,"1.34659",1,"1.326",1,"-4.44595","122.4563"
"2024-11-28 22:00:00",TOROBULU,"1.35359",1,"1.333",1,"-4.44595","122.4563"
"2024-11-28 21:50:00",TOROBULU,"1.35759",1,"1.338",1,"-4.44595","122.4563"
"2024-11-28 21:40:00",TOROBULU,"1.37659",1,"1.356",1,"-4.44595","122.4563"
"2024-11-28 21:30:00",TOROBULU,"1.40059",1,"1.382",1,"-4.44595","122.4563"
"2024-11-28 21:20:00",TOROBULU,"1.42759",1,"1.409",1,"-4.44595","122.4563"
"2024-11-28 21:10:00",TOROBULU,"1.46059",1,"1.443",1,"-4.44595","122.4563"
"2024-11-28 21:00:00",TOROBULU,"1.49959",1,"1.485",1,"-4.44595","122.4563"
"2024-11-28 20:50:00",TOROBULU,"1.54459",1,"1.529",1,"-4.44595","122.4563"
"2024-11-28 20:40:00",TOROBULU,"1.59259",1,"1.579",1,"-4.44595","122.4563"
"2024-11-28 20:30:00",TOROBULU,"1.64059",1,"1.627",1,"-4.44595","122.4563"
"2024-11-28 20:20:00",TOROBULU,"1.70059",1,"1.689",1,"-4.44595","122.4563"
"2024-11-28 20:10:00",TOROBULU,"1.75559",1,"1.744",1,"-4.44595","122.4563"
"2024-11-28 20:00:00",TOROBULU,"1.81859",1,"1.808",1,"-4.44595","122.4563"
"2024-11-28 19:50:00",TOROBULU,"1.88759",1,"1.878",1,"-4.44595","122.4563"
"2024-11-28 19:40:00",TOROBULU,"1.94859",1,"1.943",1,"-4.44595","122.4563"
"2024-11-28 19:30:00",TOROBULU,"2.01959",1,"2.018",1,"-4.44595","122.4563"
"2024-11-28 19:20:00",TOROBULU,"2.09459",1,"2.095",1,"-4.44595","122.4563"
"2024-11-28 19:10:00",TOROBULU,"2.16859",1,"2.17",1,"-4.44595","122.4563"
"2024-11-28 19:00:00",TOROBULU,"2.24959",1,"2.25",1,"-4.44595","122.4563"
"2024-11-28 18:50:00",TOROBULU,"2.32559",1,"2.326",1,"-4.44595","122.4563"
"2024-11-28 18:40:00",TOROBULU,"2.40359",1,"2.406",1,"-4.44595","122.4563"
"2024-11-28 18:30:00",TOROBULU,"2.47859",1,"2.483",1,"-4.44595","122.4563"
"2024-11-28 18:20:00",TOROBULU,"2.55459",1,"2.558",1,"-4.44595","122.4563"
"2024-11-28 18:10:00",TOROBULU,"2.62759",1,"2.63",1,"-4.44595","122.4563"
"2024-11-28 18:00:00",TOROBULU,"2.69459",1,"2.699",1,"-4.44595","122.4563"
"2024-11-28 17:50:00",TOROBULU,"2.76259",1,"2.768",1,"-4.44595","122.4563"
"2024-11-28 17:40:00",TOROBULU,"2.82759",1,"2.836",1,"-4.44595","122.4563"
"2024-11-28 17:30:00",TOROBULU,"2.89059",1,"2.899",1,"-4.44595","122.4563"
"2024-11-28 17:20:00",TOROBULU,"2.94959",1,"2.96",1,"-4.44595","122.4563"
"2024-11-28 17:10:00",TOROBULU,"3.00359",1,"3.014",1,"-4.44595","122.4563"
"2024-11-28 17:00:00",TOROBULU,"3.05059",1,"3.062",1,"-4.44595","122.4563"
"2024-11-28 16:50:00",TOROBULU,"3.09859",1,"3.109",1,"-4.44595","122.4563"
"2024-11-28 16:40:00",TOROBULU,"3.14359",1,"3.157",1,"-4.44595","122.4563"
"2024-11-28 16:30:00",TOROBULU,"3.18559",1,"3.201",1,"-4.44595","122.4563"
"2024-11-28 16:20:00",TOROBULU,"3.21859",1,"3.234",1,"-4.44595","122.4563"
"2024-11-28 16:10:00",TOROBULU,"3.25159",1,"3.268",1,"-4.44595","122.4563"
"2024-11-28 16:00:00",TOROBULU,"3.28459",1,"3.3",1,"-4.44595","122.4563"
"2024-11-28 15:50:00",TOROBULU,"3.31159",1,"3.33",1,"-4.44595","122.4563"
"2024-11-28 15:40:00",TOROBULU,"3.33459",1,"3.352",1,"-4.44595","122.4563"
"2024-11-28 15:30:00",TOROBULU,"3.34859",1,"3.367",1,"-4.44595","122.4563"
"2024-11-28 15:20:00",TOROBULU,"3.36659",1,"3.387",1,"-4.44595","122.4563"
"2024-11-28 15:10:00",TOROBULU,"3.37659",1,"3.395",1,"-4.44595","122.4563"
"2024-11-28 15:00:00",TOROBULU,"3.38059",1,"3.399",1,"-4.44595","122.4563"
"2024-11-28 14:50:00",TOROBULU,"3.37759",1,"3.396",1,"-4.44595","122.4563"
"2024-11-28 14:40:00",TOROBULU,"3.36959",1,"3.387",1,"-4.44595","122.4563"
"2024-11-28 14:30:00",TOROBULU,"3.35959",1,"3.379",1,"-4.44595","122.4563"
"2024-11-28 14:20:00",TOROBULU,"3.34159",1,"3.361",1,"-4.44595","122.4563"
"2024-11-28 14:10:00",TOROBULU,"3.32159",1,"3.341",1,"-4.44595","122.4563"
"2024-11-28 14:00:00",TOROBULU,"3.28559",1,"3.306",1,"-4.44595","122.4563"
"2024-11-28 13:50:00",TOROBULU,"3.25259",1,"3.272",1,"-4.44595","122.4563"
"2024-11-28 13:40:00",TOROBULU,"3.21959",1,"3.239",1,"-4.44595","122.4563"
"2024-11-28 13:30:00",TOROBULU,"3.17959",1,"3.198",1,"-4.44595","122.4563"
"2024-11-28 13:20:00",TOROBULU,"3.13459",1,"3.151",1,"-4.44595","122.4563"
"2024-11-28 13:10:00",TOROBULU,"3.08359",1,"3.099",1,"-4.44595","122.4563"
"2024-11-28 13:00:00",TOROBULU,"3.03459",1,"3.046",1,"-4.44595","122.4563"
"2024-11-28 12:50:00",TOROBULU,"2.98359",1,"2.995",1,"-4.44595","122.4563"
"2024-11-28 12:40:00",TOROBULU,"2.92759",1,"2.937",1,"-4.44595","122.4563"
"2024-11-28 12:30:00",TOROBULU,"2.86759",1,"2.879",1,"-4.44595","122.4563"
"2024-11-28 12:20:00",TOROBULU,"2.81659",1,"2.827",1,"-4.44595","122.4563"
"2024-11-28 12:10:00",TOROBULU,"2.75559",1,"2.764",1,"-4.44595","122.4563"
"2024-11-28 12:00:00",TOROBULU,"2.70059",1,"2.706",1,"-4.44595","122.4563"
"2024-11-28 11:50:00",TOROBULU,"2.63859",1,"2.649",1,"-4.44595","122.4563"
"2024-11-28 11:40:00",TOROBULU,"2.58459",1,"2.593",1,"-4.44595","122.4563"
"2024-11-28 11:30:00",TOROBULU,"2.53359",1,"2.533",1,"-4.44595","122.4563"
"2024-11-28 11:20:00",TOROBULU,"2.47759",1,"2.477",1,"-4.44595","122.4563"
"2024-11-28 11:10:00",TOROBULU,"2.42559",1,"2.424",1,"-4.44595","122.4563"
"2024-11-28 11:00:00",TOROBULU,"2.37959",1,"2.377",1,"-4.44595","122.4563"
"2024-11-28 10:50:00",TOROBULU,"2.32759",1,"2.325",1,"-4.44595","122.4563"
"2024-11-28 10:40:00",TOROBULU,"2.29559",1,"2.292",1,"-4.44595","122.4563"
"2024-11-28 10:30:00",TOROBULU,"2.26159",1,"2.255",1,"-4.44595","122.4563"
"2024-11-28 10:20:00",TOROBULU,"2.23059",1,"2.225",1,"-4.44595","122.4563"
"2024-11-28 10:10:00",TOROBULU,"2.20559",1,"2.201",1,"-4.44595","122.4563"
"2024-11-28 10:00:00",TOROBULU,"2.18359",1,"2.179",1,"-4.44595","122.4563"
"2024-11-28 09:50:00",TOROBULU,"2.17159",1,"2.171",1,"-4.44595","122.4563"
"2024-11-28 09:40:00",TOROBULU,"2.16759",1,"2.167",1,"-4.44595","122.4563"
"2024-11-28 09:30:00",TOROBULU,"2.16259",1,"2.162",1,"-4.44595","122.4563"
"2024-11-28 09:20:00",TOROBULU,"2.16559",1,"2.167",1,"-4.44595","122.4563"
"2024-11-28 09:10:00",TOROBULU,"2.17359",1,"2.176",1,"-4.44595","122.4563"
"2024-11-28 09:00:00",TOROBULU,"2.18659",1,"2.186",1,"-4.44595","122.4563"
"2024-11-28 08:50:00",TOROBULU,"2.21159",1,"2.213",1,"-4.44595","122.4563"
"2024-11-28 08:40:00",TOROBULU,"2.23259",1,"2.233",1,"-4.44595","122.4563"
"2024-11-28 08:30:00",TOROBULU,"2.26559",1,"2.266",1,"-4.44595","122.4563"
"2024-11-28 08:20:00",TOROBULU,"2.28459",1,"2.287",1,"-4.44595","122.4563"
"2024-11-28 08:10:00",TOROBULU,"2.31359",1,"2.316",1,"-4.44595","122.4563"
"2024-11-28 08:00:00",TOROBULU,"2.35159",1,"2.353",1,"-4.44595","122.4563"
"2024-11-28 07:50:00",TOROBULU,"2.39559",1,"2.397",1,"-4.44595","122.4563"
"2024-11-28 07:40:00",TOROBULU,"2.43459",1,"2.435",1,"-4.44595","122.4563"
"2024-11-28 07:30:00",TOROBULU,"2.47259",1,"2.476",1,"-4.44595","122.4563"
"2024-11-28 07:20:00",TOROBULU,"2.51859",1,"2.524",1,"-4.44595","122.4563"
"2024-11-28 07:10:00",TOROBULU,"2.56459",1,"2.568",1,"-4.44595","122.4563"
"2024-11-28 07:00:00",TOROBULU,"2.60959",1,"2.617",1,"-4.44595","122.4563"
"2024-11-28 06:50:00",TOROBULU,"2.65559",1,"2.665",1,"-4.44595","122.4563"
"2024-11-28 06:40:00",TOROBULU,"2.70159",1,"2.71",1,"-4.44595","122.4563"
"2024-11-28 06:30:00",TOROBULU,"2.74559",1,"2.753",1,"-4.44595","122.4563"
"2024-11-28 06:20:00",TOROBULU,"2.78159",1,"2.792",1,"-4.44595","122.4563"
"2024-11-28 06:10:00",TOROBULU,"2.81559",1,"2.826",1,"-4.44595","122.4563"
"2024-11-28 06:00:00",TOROBULU,"2.84659",1,"2.859",1,"-4.44595","122.4563"
"2024-11-28 05:50:00",TOROBULU,"2.87859",1,"2.891",1,"-4.44595","122.4563"
"2024-11-28 05:40:00",TOROBULU,"2.90659",1,"2.919",1,"-4.44595","122.4563"
"2024-11-28 05:30:00",TOROBULU,"2.93159",1,"2.945",1,"-4.44595","122.4563"
"2024-11-28 05:20:00",TOROBULU,"2.94959",1,"2.962",1,"-4.44595","122.4563"
"2024-11-28 05:10:00",TOROBULU,"2.96259",1,"2.977",1,"-4.44595","122.4563"
"2024-11-28 05:00:00",TOROBULU,"2.97759",1,"2.992",1,"-4.44595","122.4563"
"2024-11-28 04:50:00",TOROBULU,"2.98959",1,"3.005",1,"-4.44595","122.4563"
"2024-11-28 04:40:00",TOROBULU,"2.99559",1,"3.011",1,"-4.44595","122.4563"
"2024-11-28 04:30:00",TOROBULU,"3.00259",1,"3.017",1,"-4.44595","122.4563"
"2024-11-28 04:20:00",TOROBULU,"3.00159",1,"3.016",1,"-4.44595","122.4563"
"2024-11-28 04:10:00",TOROBULU,"2.99359",1,"3.007",1,"-4.44595","122.4563"
"2024-11-28 04:00:00",TOROBULU,"2.99159",1,"3.005",1,"-4.44595","122.4563"
"2024-11-28 03:50:00",TOROBULU,"2.98559",1,"2.997",1,"-4.44595","122.4563"
"2024-11-28 03:40:00",TOROBULU,"2.97059",1,"2.981",1,"-4.44595","122.4563"
"2024-11-28 03:30:00",TOROBULU,"2.95559",1,"2.964",1,"-4.44595","122.4563"
"2024-11-28 03:20:00",TOROBULU,"2.93359",1,"2.94",1,"-4.44595","122.4563"
"2024-11-28 03:10:00",TOROBULU,"2.91159",1,"2.919",1,"-4.44595","122.4563"
"2024-11-28 03:00:00",TOROBULU,"2.88659",1,"2.895",1,"-4.44595","122.4563"
"2024-11-28 02:50:00",TOROBULU,"2.85859",1,"2.866",1,"-4.44595","122.4563"
"2024-11-28 02:40:00",TOROBULU,"2.82459",1,"2.833",1,"-4.44595","122.4563"
"2024-11-28 02:30:00",TOROBULU,"2.79259",1,"2.799",1,"-4.44595","122.4563"
"2024-11-28 02:20:00",TOROBULU,"2.75859",1,"2.765",1,"-4.44595","122.4563"
"2024-11-28 02:10:00",TOROBULU,"2.72259",1,"2.73",1,"-4.44595","122.4563"
"2024-11-28 02:00:00",TOROBULU,"2.68459",1,"2.69",1,"-4.44595","122.4563"
"2024-11-28 01:50:00",TOROBULU,"2.63759",1,"2.642",1,"-4.44595","122.4563"
"2024-11-28 01:40:00",TOROBULU,"2.59259",1,"2.597",1,"-4.44595","122.4563"
"2024-11-28 01:30:00",TOROBULU,"2.54459",1,"2.55",1,"-4.44595","122.4563"
"2024-11-28 01:20:00",TOROBULU,"2.49359",1,"2.497",1,"-4.44595","122.4563"
"2024-11-28 01:10:00",TOROBULU,"2.44459",1,"2.445",1,"-4.44595","122.4563"
"2024-11-28 01:00:00",TOROBULU,"2.38759",1,"2.388",1,"-4.44595","122.4563"
"2024-11-28 00:50:00",TOROBULU,"2.33559",1,"2.335",1,"-4.44595","122.4563"
"2024-11-28 00:40:00",TOROBULU,"2.27659",1,"2.273",1,"-4.44595","122.4563"
"2024-11-28 00:30:00",TOROBULU,"2.21559",1,"2.212",1,"-4.44595","122.4563"
"2024-11-28 00:20:00",TOROBULU,"2.16059",1,"2.154",1,"-4.44595","122.4563"
"2024-11-28 00:10:00",TOROBULU,"2.10459",1,"2.097",1,"-4.44595","122.4563"
"2024-11-28 00:00:00",TOROBULU,"2.05159",1,"2.044",1,"-4.44595","122.4563"
"2024-11-27 23:50:00",TOROBULU,"1.99859",1,"1.989",1,"-4.44595","122.4563"
"2024-11-27 23:40:00",TOROBULU,"1.94659",1,"1.938",1,"-4.44595","122.4563"
"2024-11-27 23:30:00",TOROBULU,"1.89059",1,"1.881",1,"-4.44595","122.4563"
"2024-11-27 23:20:00",TOROBULU,"1.84759",1,"1.837",1,"-4.44595","122.4563"
"2024-11-27 23:10:00",TOROBULU,"1.81059",1,"1.798",1,"-4.44595","122.4563"
"2024-11-27 23:00:00",TOROBULU,"1.77159",1,"1.758",1,"-4.44595","122.4563"
"2024-11-27 22:50:00",TOROBULU,"1.73059",1,"1.718",1,"-4.44595","122.4563"
"2024-11-27 22:40:00",TOROBULU,"1.69559",1,"1.682",1,"-4.44595","122.4563"
"2024-11-27 22:30:00",TOROBULU,"1.66059",1,"1.646",1,"-4.44595","122.4563"
"2024-11-27 22:20:00",TOROBULU,"1.63959",1,"1.623",1,"-4.44595","122.4563"
"2024-11-27 22:10:00",TOROBULU,"1.60859",1,"1.594",1,"-4.44595","122.4563"
"2024-11-27 22:00:00",TOROBULU,"1.59059",1,"1.574",1,"-4.44595","122.4563"
"2024-11-27 21:50:00",TOROBULU,"1.57159",1,"1.555",1,"-4.44595","122.4563"
"2024-11-27 21:40:00",TOROBULU,"1.56159",1,"1.547",1,"-4.44595","122.4563"
"2024-11-27 21:30:00",TOROBULU,"1.55159",1,"1.536",1,"-4.44595","122.4563"
"2024-11-27 21:20:00",TOROBULU,"1.55559",1,"1.538",1,"-4.44595","122.4563"
"2024-11-27 21:10:00",TOROBULU,"1.55559",1,"1.539",1,"-4.44595","122.4563"
"2024-11-27 21:00:00",TOROBULU,"1.57359",1,"1.558",1,"-4.44595","122.4563"
"2024-11-27 20:50:00",TOROBULU,"1.58359",1,"1.572",1,"-4.44595","122.4563"
"2024-11-27 20:40:00",TOROBULU,"1.61159",1,"1.6",1,"-4.44595","122.4563"
"2024-11-27 20:30:00",TOROBULU,"1.63059",1,"1.621",1,"-4.44595","122.4563"
"2024-11-27 20:20:00",TOROBULU,"1.67559",1,"1.666",1,"-4.44595","122.4563"
"2024-11-27 20:10:00",TOROBULU,"1.70659",1,"1.698",1,"-4.44595","122.4563"
"2024-11-27 20:00:00",TOROBULU,"1.75659",1,"1.75",1,"-4.44595","122.4563"
"2024-11-27 19:50:00",TOROBULU,"1.80259",1,"1.794",1,"-4.44595","122.4563"
"2024-11-27 19:40:00",TOROBULU,"1.85759",1,"1.847",1,"-4.44595","122.4563"
"2024-11-27 19:30:00",TOROBULU,"1.90959",1,"1.9",1,"-4.44595","122.4563"
"2024-11-27 19:20:00",TOROBULU,"1.97459",1,"1.966",1,"-4.44595","122.4563"
"2024-11-27 19:10:00",TOROBULU,"2.03559",1,"2.03",1,"-4.44595","122.4563"
"2024-11-27 19:00:00",TOROBULU,"2.09659",1,"2.092",1,"-4.44595","122.4563"
"2024-11-27 18:50:00",TOROBULU,"2.16059",1,"2.158",1,"-4.44595","122.4563"
"2024-11-27 18:40:00",TOROBULU,"2.23159",1,"2.231",1,"-4.44595","122.4563"
"2024-11-27 18:30:00",TOROBULU,"2.29759",1,"2.298",1,"-4.44595","122.4563"
"2024-11-27 18:20:00",TOROBULU,"2.36859",1,"2.37",1,"-4.44595","122.4563"
"2024-11-27 18:10:00",TOROBULU,"2.43259",1,"2.438",1,"-4.44595","122.4563"
"2024-11-27 18:00:00",TOROBULU,"2.50759",1,"2.514",1,"-4.44595","122.4563"
"2024-11-27 17:50:00",TOROBULU,"2.57459",1,"2.581",1,"-4.44595","122.4563"
"2024-11-27 17:40:00",TOROBULU,"2.63659",1,"2.645",1,"-4.44595","122.4563"
"2024-11-27 17:30:00",TOROBULU,"2.70259",1,"2.711",1,"-4.44595","122.4563"
"2024-11-27 17:20:00",TOROBULU,"2.76859",1,"2.776",1,"-4.44595","122.4563"
"2024-11-27 17:10:00",TOROBULU,"2.82859",1,"2.839",1,"-4.44595","122.4563"
"2024-11-27 17:00:00",TOROBULU,"2.88259",1,"2.893",1,"-4.44595","122.4563"
"2024-11-27 16:50:00",TOROBULU,"2.93659",1,"2.947",1,"-4.44595","122.4563"
"2024-11-27 16:40:00",TOROBULU,"2.98959",1,"3.006",1,"-4.44595","122.4563"
"2024-11-27 16:30:00",TOROBULU,"3.03959",1,"3.054",1,"-4.44595","122.4563"
"2024-11-27 16:20:00",TOROBULU,"3.08359",1,"3.098",1,"-4.44595","122.4563"
"2024-11-27 16:10:00",TOROBULU,"3.12259",1,"3.138",1,"-4.44595","122.4563"
"2024-11-27 16:00:00",TOROBULU,"3.16559",1,"3.181",1,"-4.44595","122.4563"
"2024-11-27 15:50:00",TOROBULU,"3.19759",1,"3.213",1,"-4.44595","122.4563"
"2024-11-27 15:40:00",TOROBULU,"3.22659",1,"3.241",1,"-4.44595","122.4563"
"2024-11-27 15:30:00",TOROBULU,"3.25159",1,"3.267",1,"-4.44595","122.4563"
"2024-11-27 15:20:00",TOROBULU,"3.27659",1,"3.292",1,"-4.44595","122.4563"
"2024-11-27 15:10:00",TOROBULU,"3.30059",1,"3.317",1,"-4.44595","122.4563"
"2024-11-27 15:00:00",TOROBULU,"3.31259",1,"3.329",1,"-4.44595","122.4563"
"2024-11-27 14:50:00",TOROBULU,"3.31959",1,"3.337",1,"-4.44595","122.4563"
"2024-11-27 14:40:00",TOROBULU,"3.32459",1,"3.342",1,"-4.44595","122.4563"
"2024-11-27 14:30:00",TOROBULU,"3.33259",1,"3.35",1,"-4.44595","122.4563"
"2024-11-27 14:20:00",TOROBULU,"3.33459",1,"3.351",1,"-4.44595","122.4563"
"2024-11-27 14:10:00",TOROBULU,"3.32759",1,"3.345",1,"-4.44595","122.4563"
"2024-11-27 14:00:00",TOROBULU,"3.31959",1,"3.334",1,"-4.44595","122.4563"
"2024-11-27 13:50:00",TOROBULU,"3.30059",1,"3.318",1,"-4.44595","122.4563"
"2024-11-27 13:40:00",TOROBULU,"3.28259",1,"3.301",1,"-4.44595","122.4563"
"2024-11-27 13:30:00",TOROBULU,"3.26459",1,"3.282",1,"-4.44595","122.4563"
"2024-11-27 13:20:00",TOROBULU,"3.23759",1,"3.253",1,"-4.44595","122.4563"
"2024-11-27 13:10:00",TOROBULU,"3.20759",1,"3.222",1,"-4.44595","122.4563"
"2024-11-27 13:00:00",TOROBULU,"3.17359",1,"3.187",1,"-4.44595","122.4563"
"2024-11-27 12:50:00",TOROBULU,"3.13659",1,"3.15",1,"-4.44595","122.4563"
"2024-11-27 12:40:00",TOROBULU,"3.09459",1,"3.109",1,"-4.44595","122.4563"
"2024-11-27 12:30:00",TOROBULU,"3.04959",1,"3.062",1,"-4.44595","122.4563"
"2024-11-27 12:20:00",TOROBULU,"3.00359",1,"3.015",1,"-4.44595","122.4563"
"2024-11-27 12:10:00",TOROBULU,"2.95559",1,"2.963",1,"-4.44595","122.4563"
"2024-11-27 12:00:00",TOROBULU,"2.90359",1,"2.911",1,"-4.44595","122.4563"
"2024-11-27 11:50:00",TOROBULU,"2.85059",1,"2.857",1,"-4.44595","122.4563"
"2024-11-27 11:40:00",TOROBULU,"2.79759",1,"2.803",1,"-4.44595","122.4563"
"2024-11-27 11:30:00",TOROBULU,"2.74459",1,"2.751",1,"-4.44595","122.4563"
"2024-11-27 11:20:00",TOROBULU,"2.69159",1,"2.697",1,"-4.44595","122.4563"
"2024-11-27 11:10:00",TOROBULU,"2.63259",1,"2.638",1,"-4.44595","122.4563"
"2024-11-27 11:00:00",TOROBULU,"2.57459",1,"2.58",1,"-4.44595","122.4563"
"2024-11-27 10:50:00",TOROBULU,"2.51959",1,"2.522",1,"-4.44595","122.4563"
"2024-11-27 10:40:00",TOROBULU,"2.47059",1,"2.474",1,"-4.44595","122.4563"
"2024-11-27 10:30:00",TOROBULU,"2.41959",1,"2.42",1,"-4.44595","122.4563"
"2024-11-27 10:20:00",TOROBULU,"2.37359",1,"2.373",1,"-4.44595","122.4563"
"2024-11-27 10:10:00",TOROBULU,"2.31659",1,"2.32",1,"-4.44595","122.4563"
"2024-11-27 10:00:00",TOROBULU,"2.27859",1,"2.279",1,"-4.44595","122.4563"
"2024-11-27 09:50:00",TOROBULU,"2.24159",1,"2.242",1,"-4.44595","122.4563"
"2024-11-27 09:40:00",TOROBULU,"2.21259",1,"2.214",1,"-4.44595","122.4563"
"2024-11-27 09:30:00",TOROBULU,"2.18459",1,"2.186",1,"-4.44595","122.4563"
"2024-11-27 09:20:00",TOROBULU,"2.16359",1,"2.165",1,"-4.44595","122.4563"
"2024-11-27 09:10:00",TOROBULU,"2.14459",1,"2.147",1,"-4.44595","122.4563"
"2024-11-27 09:00:00",TOROBULU,"2.13859",1,"2.136",1,"-4.44595","122.4563"
"2024-11-27 08:50:00",TOROBULU,"2.12659",1,"2.125",1,"-4.44595","122.4563"
"2024-11-27 08:40:00",TOROBULU,"2.12659",1,"2.126",1,"-4.44595","122.4563"
"2024-11-27 08:30:00",TOROBULU,"2.12759",1,"2.13",1,"-4.44595","122.4563"
"2024-11-27 08:20:00",TOROBULU,"2.13559",1,"2.14",1,"-4.44595","122.4563"
"2024-11-27 08:10:00",TOROBULU,"2.14559",1,"2.15",1,"-4.44595","122.4563"
"2024-11-27 08:00:00",TOROBULU,"2.15959",1,"2.164",1,"-4.44595","122.4563"
"2024-11-27 07:50:00",TOROBULU,"2.18859",1,"2.194",1,"-4.44595","122.4563"
"2024-11-27 07:40:00",TOROBULU,"2.21359",1,"2.221",1,"-4.44595","122.4563"
"2024-11-27 07:30:00",TOROBULU,"2.25159",1,"2.26",1,"-4.44595","122.4563"
"2024-11-27 07:20:00",TOROBULU,"2.28659",1,"2.294",1,"-4.44595","122.4563"
"2024-11-27 07:10:00",TOROBULU,"2.32459",1,"2.325",1,"-4.44595","122.4563"
"2024-11-27 07:00:00",TOROBULU,"2.36759",1,"2.37",1,"-4.44595","122.4563"
"2024-11-27 06:50:00",TOROBULU,"2.40659",1,"2.411",1,"-4.44595","122.4563"
"2024-11-27 06:40:00",TOROBULU,"2.44859",1,"2.452",1,"-4.44595","122.4563"
"2024-11-27 06:30:00",TOROBULU,"2.48559",1,"2.49",1,"-4.44595","122.4563"
"2024-11-27 06:20:00",TOROBULU,"2.52359",1,"2.529",1,"-4.44595","122.4563"
"2024-11-27 06:10:00",TOROBULU,"2.55659",1,"2.562",1,"-4.44595","122.4563"
"2024-11-27 06:00:00",TOROBULU,"2.59459",1,"2.601",1,"-4.44595","122.4563"
"2024-11-27 05:50:00",TOROBULU,"2.62759",1,"2.635",1,"-4.44595","122.4563"
"2024-11-27 05:40:00",TOROBULU,"2.66059",1,"2.67",1,"-4.44595","122.4563"
"2024-11-27 05:30:00",TOROBULU,"2.69059",1,"2.702",1,"-4.44595","122.4563"
"2024-11-27 05:20:00",TOROBULU,"2.72359",1,"2.735",1,"-4.44595","122.4563"
"2024-11-27 05:10:00",TOROBULU,"2.75459",1,"2.766",1,"-4.44595","122.4563"
"2024-11-27 05:00:00",TOROBULU,"2.78359",1,"2.795",1,"-4.44595","122.4563"
"2024-11-27 04:50:00",TOROBULU,"2.80959",1,"2.822",1,"-4.44595","122.4563"
"2024-11-27 04:40:00",TOROBULU,"2.83259",1,"2.846",1,"-4.44595","122.4563"
"2024-11-27 04:30:00",TOROBULU,"2.85559",1,"2.868",1,"-4.44595","122.4563"
"2024-11-27 04:20:00",TOROBULU,"2.87459",1,"2.887",1,"-4.44595","122.4563"
"2024-11-27 04:10:00",TOROBULU,"2.88659",1,"2.898",1,"-4.44595","122.4563"
"2024-11-27 04:00:00",TOROBULU,"2.89459",1,"2.906",1,"-4.44595","122.4563"
"2024-11-27 03:50:00",TOROBULU,"2.90359",1,"2.916",1,"-4.44595","122.4563"
"2024-11-27 03:40:00",TOROBULU,"2.90759",1,"2.919",1,"-4.44595","122.4563"
"2024-11-27 03:30:00",TOROBULU,"2.90859",1,"2.918",1,"-4.44595","122.4563"
"2024-11-27 03:20:00",TOROBULU,"2.90359",1,"2.913",1,"-4.44595","122.4563"
"2024-11-27 03:10:00",TOROBULU,"2.89659",1,"2.906",1,"-4.44595","122.4563"
"2024-11-27 03:00:00",TOROBULU,"2.89059",1,"2.899",1,"-4.44595","122.4563"
"2024-11-27 02:50:00",TOROBULU,"2.88359",1,"2.893",1,"-4.44595","122.4563"
"2024-11-27 02:40:00",TOROBULU,"2.87059",1,"2.879",1,"-4.44595","122.4563"
"2024-11-27 02:30:00",TOROBULU,"2.85859",1,"2.866",1,"-4.44595","122.4563"
"2024-11-27 02:20:00",TOROBULU,"2.83859",1,"2.847",1,"-4.44595","122.4563"
"2024-11-27 02:10:00",TOROBULU,"2.81859",1,"2.828",1,"-4.44595","122.4563"
"2024-11-27 02:00:00",TOROBULU,"2.79659",1,"2.806",1,"-4.44595","122.4563"
"2024-11-27 01:50:00",TOROBULU,"2.76859",1,"2.776",1,"-4.44595","122.4563"
"2024-11-27 01:40:00",TOROBULU,"2.74359",1,"2.749",1,"-4.44595","122.4563"
"2024-11-27 01:30:00",TOROBULU,"2.71359",1,"2.719",1,"-4.44595","122.4563"
"2024-11-27 01:20:00",TOROBULU,"2.67959",1,"2.684",1,"-4.44595","122.4563"
"2024-11-27 01:10:00",TOROBULU,"2.64159",1,"2.646",1,"-4.44595","122.4563"
"2024-11-27 01:00:00",TOROBULU,"2.60159",1,"2.604",1,"-4.44595","122.4563"
