MESSAGEDATE,"station_name","wl_radar","wl_radar_QC",lat,lon
"2023-11-18 13:00:00","KAYANGAN LOMBOK","-2.642",1,"-8.4857","116.67398"
"2023-11-18 13:10:00","KAYANGAN LOMBOK","-2.56",1,"-8.4857","116.67398"
"2023-11-18 13:20:00","KAYANGAN LOMBOK","-2.47",1,"-8.4857","116.67398"
"2023-11-18 13:30:00","KAYANGAN LOMBOK","-2.409",1,"-8.4857","116.67398"
"2023-11-18 13:40:00","KAYANGAN LOMBOK","-2.365",1,"-8.4857","116.67398"
"2023-11-18 13:50:00","KAYANGAN LOMBOK","-2.298",1,"-8.4857","116.67398"
"2023-11-18 14:00:00","KAYANGAN LOMBOK","-2.198",1,"-8.4857","116.67398"
"2023-11-18 14:10:00","KAYANGAN LOMBOK","-2.094",1,"-8.4857","116.67398"
"2023-11-18 14:20:00","KAYANGAN LOMBOK","-2.037",1,"-8.4857","116.67398"
"2023-11-18 14:30:00","KAYANGAN LOMBOK","-1.994",1,"-8.4857","116.67398"
"2023-11-18 14:40:00","KAYANGAN LOMBOK","-1.908",1,"-8.4857","116.67398"
"2023-11-18 14:50:00","KAYANGAN LOMBOK","-1.808",1,"-8.4857","116.67398"
"2023-11-18 15:00:00","KAYANGAN LOMBOK","-1.722",1,"-8.4857","116.67398"
"2023-11-18 15:10:00","KAYANGAN LOMBOK","-1.639",1,"-8.4857","116.67398"
"2023-11-18 15:20:00","KAYANGAN LOMBOK","-1.586",1,"-8.4857","116.67398"
"2023-11-18 15:30:00","KAYANGAN LOMBOK","-1.49",1,"-8.4857","116.67398"
"2023-11-18 15:40:00","KAYANGAN LOMBOK","-1.405",1,"-8.4857","116.67398"
"2023-11-18 15:50:00","KAYANGAN LOMBOK","-1.346",1,"-8.4857","116.67398"
"2023-11-18 16:00:00","KAYANGAN LOMBOK","-1.303",1,"-8.4857","116.67398"
"2023-11-18 16:10:00","KAYANGAN LOMBOK","-1.217",1,"-8.4857","116.67398"
"2023-11-18 16:20:00","KAYANGAN LOMBOK","-1.159",1,"-8.4857","116.67398"
"2023-11-18 16:30:00","KAYANGAN LOMBOK","-1.121",1,"-8.4857","116.67398"
"2023-11-18 16:40:00","KAYANGAN LOMBOK","-1.097",1,"-8.4857","116.67398"
"2023-11-18 16:50:00","KAYANGAN LOMBOK","-1.099",1,"-8.4857","116.67398"
"2023-11-18 17:00:00","KAYANGAN LOMBOK","-1.058",1,"-8.4857","116.67398"
"2023-11-18 17:10:00","KAYANGAN LOMBOK","-1.037",1,"-8.4857","116.67398"
"2023-11-18 17:20:00","KAYANGAN LOMBOK","-1.075",1,"-8.4857","116.67398"
"2023-11-18 17:30:00","KAYANGAN LOMBOK","-1.061",1,"-8.4857","116.67398"
"2023-11-18 17:40:00","KAYANGAN LOMBOK","-1.029",1,"-8.4857","116.67398"
"2023-11-18 17:50:00","KAYANGAN LOMBOK","-1.022",1,"-8.4857","116.67398"
"2023-11-18 18:00:00","KAYANGAN LOMBOK","-1.031",1,"-8.4857","116.67398"
"2023-11-18 18:10:00","KAYANGAN LOMBOK","-1.049",1,"-8.4857","116.67398"
"2023-11-18 18:20:00","KAYANGAN LOMBOK","-1.09",1,"-8.4857","116.67398"
"2023-11-18 18:30:00","KAYANGAN LOMBOK","-1.065",1,"-8.4857","116.67398"
"2023-11-18 18:40:00","KAYANGAN LOMBOK","-1.106",1,"-8.4857","116.67398"
"2023-11-18 18:50:00","KAYANGAN LOMBOK","-1.147",1,"-8.4857","116.67398"
"2023-11-18 19:00:00","KAYANGAN LOMBOK","-1.211",1,"-8.4857","116.67398"
"2023-11-18 19:10:00","KAYANGAN LOMBOK","-1.27",1,"-8.4857","116.67398"
"2023-11-18 19:20:00","KAYANGAN LOMBOK","-1.34",1,"-8.4857","116.67398"
"2023-11-18 19:30:00","KAYANGAN LOMBOK","-1.426",1,"-8.4857","116.67398"
"2023-11-18 19:40:00","KAYANGAN LOMBOK","-1.554",1,"-8.4857","116.67398"
"2023-11-18 19:50:00","KAYANGAN LOMBOK","-1.673",1,"-8.4857","116.67398"
"2023-11-18 20:00:00","KAYANGAN LOMBOK","-1.77",1,"-8.4857","116.67398"
"2023-11-18 20:10:00","KAYANGAN LOMBOK","-1.917",1,"-8.4857","116.67398"
"2023-11-18 20:20:00","KAYANGAN LOMBOK","-2.092",1,"-8.4857","116.67398"
"2023-11-18 20:30:00","KAYANGAN LOMBOK","-2.228",1,"-8.4857","116.67398"
"2023-11-18 20:40:00","KAYANGAN LOMBOK","-2.395",1,"-8.4857","116.67398"
"2023-11-18 20:50:00","KAYANGAN LOMBOK","-2.503",1,"-8.4857","116.67398"
"2023-11-18 21:00:00","KAYANGAN LOMBOK","-2.613",1,"-8.4857","116.67398"
"2023-11-18 21:10:00","KAYANGAN LOMBOK","-2.817",1,"-8.4857","116.67398"
"2023-11-18 21:20:00","KAYANGAN LOMBOK","-2.997",1,"-8.4857","116.67398"
"2023-11-18 21:30:00","KAYANGAN LOMBOK","-3.162",1,"-8.4857","116.67398"
"2023-11-18 21:40:00","KAYANGAN LOMBOK","-3.322",1,"-8.4857","116.67398"
"2023-11-18 21:50:00","KAYANGAN LOMBOK","-3.485",1,"-8.4857","116.67398"
"2023-11-18 22:00:00","KAYANGAN LOMBOK","-3.658",1,"-8.4857","116.67398"
"2023-11-18 22:10:00","KAYANGAN LOMBOK","-3.803",1,"-8.4857","116.67398"
"2023-11-18 22:20:00","KAYANGAN LOMBOK","-3.957",1,"-8.4857","116.67398"
"2023-11-18 22:30:00","KAYANGAN LOMBOK","-4.084",1,"-8.4857","116.67398"
"2023-11-18 22:40:00","KAYANGAN LOMBOK","-4.236",1,"-8.4857","116.67398"
"2023-11-18 22:50:00","KAYANGAN LOMBOK","-4.42",1,"-8.4857","116.67398"
"2023-11-18 23:00:00","KAYANGAN LOMBOK","-4.577",1,"-8.4857","116.67398"
"2023-11-18 23:10:00","KAYANGAN LOMBOK","-4.756",1,"-8.4857","116.67398"
"2023-11-18 23:20:00","KAYANGAN LOMBOK","-4.847",1,"-8.4857","116.67398"
"2023-11-18 23:30:00","KAYANGAN LOMBOK","-4.944",1,"-8.4857","116.67398"
"2023-11-18 23:40:00","KAYANGAN LOMBOK","-5.07",1,"-8.4857","116.67398"
